workflow_type,task_category,task_instances,workflows_with_this_task
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_59,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_31,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_32,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_33,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_34,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_35,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_36,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_37,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_38,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_39,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_40,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_41,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_42,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_43,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_44,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_45,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_46,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_47,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_48,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_49,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_50,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_51,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_52,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_53,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_54,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_55,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_56,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_57,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_58,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_59,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_31,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_32,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_33,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_34,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_35,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_36,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_37,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_38,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_39,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_40,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_41,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_42,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_43,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_44,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_45,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_46,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_47,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_48,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_49,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_50,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_51,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_52,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_53,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_54,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_55,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_56,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_57,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_58,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_1_sequence_59,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_1,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_10,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_11,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_12,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_13,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_14,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_15,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_16,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_17,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_18,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_19,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_2,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_20,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_21,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_22,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_23,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_24,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_25,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_26,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_27,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_28,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_29,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_3,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_30,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_31,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_32,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_33,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_34,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_35,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_36,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_37,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_38,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_4,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_5,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_6,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_7,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_8,6,6
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_9,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_1,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_10,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_11,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_12,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_13,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_14,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_15,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_16,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_17,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_18,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_19,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_2,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_20,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_21,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_22,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_23,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_24,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_25,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_26,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_27,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_28,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_29,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_3,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_30,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_31,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_32,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_33,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_34,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_35,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_36,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_37,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_38,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_4,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_5,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_6,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_7,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_8,6,6
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_9,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_1,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_10,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_11,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_12,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_13,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_14,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_15,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_16,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_17,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_18,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_19,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_2,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_20,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_21,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_22,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_23,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_24,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_25,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_26,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_27,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_28,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_29,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_3,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_30,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_31,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_32,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_33,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_34,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_35,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_36,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_37,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_38,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_4,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_5,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_6,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_7,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_8,6,6
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_9,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_1,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_10,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_11,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_12,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_13,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_14,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_15,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_16,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_17,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_18,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_19,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_2,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_20,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_21,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_22,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_23,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_24,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_25,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_26,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_27,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_28,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_29,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_3,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_30,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_31,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_32,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_33,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_34,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_35,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_36,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_37,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_38,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_4,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_5,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_6,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_7,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_8,6,6
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_5_sequence_9,6,6
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_29,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_30,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_31,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_32,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_33,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_34,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_35,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_36,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_37,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_38,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_39,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_40,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_41,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_42,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_43,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_44,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_45,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_46,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_47,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_48,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_49,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_50,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_51,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_52,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_53,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_54,5,5
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_3_sequence_55,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_29,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_30,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_31,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_32,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_33,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_34,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_35,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_36,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_37,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_38,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_39,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_40,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_41,5,5
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_3_sequence_42,5,5
